    3.950000e+00    4.705969e-02    4.705969e-02    3.116368e-12 
    3.960000e+00    4.680376e-02    4.680376e-02    3.126284e-12 
    3.970000e+00    4.654873e-02    4.654873e-02    3.136526e-12 
    3.980000e+00    4.629461e-02    4.629461e-02    3.147142e-12 
    3.990000e+00    4.604139e-02    4.604139e-02    3.158071e-12 
    4.000000e+00    4.578910e-02    4.578910e-02    3.169347e-12 
    4.010000e+00    4.553772e-02    4.553772e-02    3.180983e-12 
    4.020000e+00    4.528725e-02    4.528725e-02    3.192939e-12 
    4.030000e+00    4.503771e-02    4.503771e-02    3.205242e-12 
    4.040000e+00    4.478909e-02    4.478909e-02    3.217905e-12 
    4.050000e+00    4.454139e-02    4.454139e-02    3.230916e-12 
    4.060000e+00    4.429462e-02    4.429462e-02    3.244266e-12 
    4.070000e+00    4.404878e-02    4.404878e-02    3.257956e-12 
    4.080000e+00    4.380386e-02    4.380386e-02    3.272028e-12 
    4.090000e+00    4.355988e-02    4.355988e-02    3.286441e-12 
    4.100000e+00    4.331683e-02    4.331683e-02    3.301213e-12 
    4.110000e+00    4.307472e-02    4.307472e-02    3.316319e-12 
